"","id","cs","Instruction","Material","CS_Valence","US_Valence","Pairing","prerating","prerating_RT","postrating","postrating_RT","pdset","pdval","pd_RT","vmval","vmconf","vm_correct","vm_RT","RKG","rkg_RT","im_correct","im_RT"
"3389","93","HW17.bmp","Exclusion","faces","neutral","negative","paired",11,1962,10,1390,"Attitude","positive",6997,"negative",1,TRUE,5978,"G",2442,TRUE,3458
"3390","93","HW21.bmp","Exclusion","faces","positive","none","nonpaired",14,1500,12,3387,"Attitude","negative",6271,"positive",1,FALSE,3458,"G",1028,NA,NA
"3391","93","HW24.bmp","Exclusion","faces","neutral","positive","paired",9,1469,12,1231,"Memory","positive",5285,"positive",2,TRUE,5263,"K",2124,TRUE,3233
"3392","93","HW25.bmp","Exclusion","faces","neutral","positive","paired",8,3976,14,2144,"Attitude","negative",3226,"positive",2,TRUE,5578,"K",5293,FALSE,2718
"3393","93","HW28.bmp","Exclusion","faces","positive","none","nonpaired",14,3721,10,2022,"Attitude","negative",6567,"negative",1,FALSE,5079,"G",1901,NA,NA
"3394","93","HW29.bmp","Exclusion","faces","neutral","negative","paired",11,2590,13,1872,"Attitude","negative",13360,"negative",1,TRUE,4675,"K",998,TRUE,4958
"3395","93","HW30.bmp","Exclusion","faces","neutral","positive","paired",8,1683,9,1660,"Attitude","positive",6736,"negative",1,FALSE,1526,"G",1090,TRUE,4811
"3396","93","HW31.bmp","Exclusion","faces","positive","positive","paired",13,1665,9,1887,"Attitude","negative",4634,"negative",1,FALSE,7343,"G",10077,TRUE,5618
"3397","93","HW38.bmp","Exclusion","faces","negative","positive","paired",3,3554,16,2006,"Memory","positive",2176,"positive",3,TRUE,3532,"K",1325,TRUE,3176
"3398","93","HW41.bmp","Exclusion","faces","positive","negative","paired",15,2266,7,2082,"Attitude","positive",11459,"negative",2,TRUE,6713,"K",1843,TRUE,2326
"3399","93","HW43.bmp","Exclusion","faces","neutral","none","nonpaired",10,2001,11,1439,"Attitude","negative",10421,"negative",1,FALSE,4361,"G",1146,NA,NA
"3400","93","HW44.bmp","Exclusion","faces","positive","none","nonpaired",13,2091,11,1547,"Attitude","negative",3374,"positive",1,FALSE,2784,"G",940,NA,NA
"3401","93","HW45.bmp","Exclusion","faces","positive","negative","paired",14,3469,5,1498,"Memory","negative",3079,"negative",2,TRUE,2328,"R",2587,TRUE,1548
"3402","93","HW50.bmp","Exclusion","faces","negative","none","nonpaired",5,3817,9,1525,"Attitude","positive",2932,"negative",1,FALSE,2912,"G",1857,NA,NA
"3403","95","HM04.bmp","Control","faces","negative","positive","paired",0,1799,0,1661,NA,NA,NA,"positive",1,TRUE,1286,"G",757,FALSE,7814
"3404","95","HM06.bmp","Control","faces","negative","positive","paired",0,1343,0,1759,NA,NA,NA,"negative",2,FALSE,3521,"K",1376,FALSE,4293
"3405","95","HM07.bmp","Control","faces","neutral","positive","paired",5,1416,2,2593,NA,NA,NA,"negative",1,FALSE,1264,"G",616,TRUE,5280
"3406","95","HM09.bmp","Control","faces","neutral","negative","paired",8,1981,12,1520,NA,NA,NA,"negative",3,TRUE,5186,"R",1107,TRUE,6194
"3407","95","HM10.bmp","Control","faces","negative","positive","paired",0,1830,0,1276,NA,NA,NA,"negative",2,FALSE,3457,"K",662,TRUE,5557
"3408","95","HM14.bmp","Control","faces","neutral","positive","paired",5,1990,2,1429,NA,NA,NA,"positive",1,TRUE,1126,"G",826,TRUE,8277
"3409","95","HM16.bmp","Control","faces","neutral","none","nonpaired",7,1424,11,2188,NA,NA,NA,"positive",1,FALSE,1084,"G",886,NA,NA
"3410","95","HM17.bmp","Control","faces","positive","negative","paired",17,1688,17,1343,NA,NA,NA,"negative",3,TRUE,5244,"R",692,TRUE,2051
"3411","95","HM21.bmp","Control","faces","neutral","none","nonpaired",6,9264,1,1617,NA,NA,NA,"positive",1,FALSE,1191,"G",935,NA,NA
"3412","95","HM23.bmp","Control","faces","negative","none","nonpaired",0,2445,3,2053,NA,NA,NA,"positive",1,FALSE,1778,"G",683,NA,NA
"3413","95","HM24.bmp","Control","faces","neutral","negative","paired",8,1661,5,1253,NA,NA,NA,"positive",1,FALSE,1939,"G",768,TRUE,7054
"3414","95","HM25.bmp","Control","faces","neutral","none","nonpaired",6,1230,11,2735,NA,NA,NA,"positive",1,FALSE,1463,"G",900,NA,NA
"3415","95","HM26.bmp","Control","faces","negative","none","nonpaired",0,1328,0,1134,NA,NA,NA,"positive",1,FALSE,2975,"G",608,NA,NA
"3416","95","HM29.bmp","Control","faces","neutral","none","nonpaired",6,2266,7,1740,NA,NA,NA,"positive",1,FALSE,1211,"G",798,NA,NA
"3417","95","HM30.bmp","Control","faces","neutral","negative","paired",8,1763,7,2204,NA,NA,NA,"negative",1,TRUE,2302,"G",1123,FALSE,6210
"3418","95","HM31.bmp","Control","faces","neutral","negative","paired",8,3062,12,1462,NA,NA,NA,"positive",1,FALSE,1126,"G",975,TRUE,3441
"3419","95","HM32.bmp","Control","faces","neutral","positive","paired",5,1736,1,1514,NA,NA,NA,"positive",1,TRUE,1042,"G",1073,FALSE,5844
"3420","95","HM33.bmp","Control","faces","neutral","positive","paired",5,2454,2,1803,NA,NA,NA,"negative",1,FALSE,1778,"G",1092,FALSE,4345
"3421","95","HM36.bmp","Control","faces","neutral","none","nonpaired",7,1485,10,2619,NA,NA,NA,"positive",1,FALSE,4259,"G",1226,NA,NA
"3422","95","HM37.bmp","Control","faces","negative","none","nonpaired",0,1572,0,1218,NA,NA,NA,"negative",1,FALSE,1673,"G",913,NA,NA
"3423","95","HM39.bmp","Control","faces","neutral","negative","paired",7,1409,11,1506,NA,NA,NA,"negative",1,TRUE,1358,"G",975,FALSE,6214
"3424","95","HM43.bmp","Control","faces","negative","negative","paired",0,1954,0,2181,NA,NA,NA,"positive",2,FALSE,3078,"R",2567,TRUE,2956
"3425","95","HM44.bmp","Control","faces","neutral","negative","paired",8,2138,11,1273,NA,NA,NA,"positive",1,FALSE,2218,"G",916,TRUE,4612
"3426","95","HM45.bmp","Control","faces","negative","negative","paired",0,1595,0,1240,NA,NA,NA,"negative",1,TRUE,4465,"G",812,TRUE,4308
"3427","95","HM48.bmp","Control","faces","positive","none","nonpaired",15,1515,16,1767,NA,NA,NA,"negative",1,FALSE,1819,"G",920,NA,NA
"3428","95","HM49.bmp","Control","faces","negative","negative","paired",0,1934,0,1508,NA,NA,NA,"negative",1,TRUE,3205,"G",1104,TRUE,3626
"3429","95","HW02.bmp","Control","faces","positive","none","nonpaired",16,1687,17,1490,NA,NA,NA,"negative",1,FALSE,1924,"G",1091,NA,NA
"3430","95","HW03.bmp","Control","faces","positive","negative","paired",18,2117,19,1624,NA,NA,NA,"negative",3,TRUE,4341,"R",1298,TRUE,4139
"3431","95","HW10.bmp","Control","faces","neutral","none","nonpaired",6,1986,5,5661,NA,NA,NA,"negative",1,FALSE,5473,"G",1329,NA,NA
"3432","95","HW12.bmp","Control","faces","neutral","negative","paired",8,2214,16,1987,NA,NA,NA,"positive",2,FALSE,3585,"K",790,TRUE,6617
"3433","95","HW20.bmp","Control","faces","neutral","positive","paired",5,1925,3,1961,NA,NA,NA,"positive",2,TRUE,3982,"K",900,TRUE,4052
"3434","95","HW29.bmp","Control","faces","positive","positive","paired",14,5226,17,1586,NA,NA,NA,"positive",1,TRUE,2849,"G",726,TRUE,5965
"3435","95","HW32.bmp","Control","faces","positive","positive","paired",14,1487,15,3403,NA,NA,NA,"positive",3,TRUE,4674,"R",797,FALSE,3391
"3436","95","HW33.bmp","Control","faces","neutral","positive","paired",4,1534,1,1660,NA,NA,NA,"negative",2,FALSE,3794,"K",722,FALSE,6398
"3437","95","HW36.bmp","Control","faces","positive","negative","paired",16,2184,17,1573,NA,NA,NA,"positive",1,FALSE,1191,"G",930,FALSE,6259
"3438","95","HW37.bmp","Control","faces","neutral","positive","paired",4,1994,18,3463,NA,NA,NA,"positive",3,TRUE,5180,"R",815,TRUE,4561
"3439","95","HW38.bmp","Control","faces","neutral","negative","paired",7,2431,14,1394,NA,NA,NA,"positive",2,FALSE,3331,"K",592,FALSE,7805
"3440","95","HW40.bmp","Control","faces","positive","none","nonpaired",14,1106,15,1771,NA,NA,NA,"positive",1,FALSE,1421,"G",640,NA,NA
"3441","95","HW42.bmp","Control","faces","neutral","none","nonpaired",6,1711,5,1536,NA,NA,NA,"negative",1,FALSE,1232,"G",1255,NA,NA
"3442","95","HW43.bmp","Control","faces","neutral","none","nonpaired",6,2096,6,1790,NA,NA,NA,"positive",2,FALSE,3501,"K",562,NA,NA
"3443","95","HW44.bmp","Control","faces","neutral","positive","paired",4,1960,11,2070,NA,NA,NA,"negative",2,FALSE,5770,"K",706,TRUE,6022
"3444","95","HW46.bmp","Control","faces","positive","positive","paired",13,1658,16,2984,NA,NA,NA,"positive",1,TRUE,2008,"G",1106,TRUE,6360
"3445","96","HM01.bmp","Control","faces","negative","none","nonpaired",5,1859,5,1289,NA,NA,NA,"negative",1,FALSE,3165,"G",1852,NA,NA
"3446","96","HM02.bmp","Control","faces","neutral","none","nonpaired",11,2543,10,2435,NA,NA,NA,"positive",1,FALSE,2202,"G",746,NA,NA
"3447","96","HM06.bmp","Control","faces","negative","positive","paired",4,2574,6,1671,NA,NA,NA,"negative",2,FALSE,3601,"G",1349,TRUE,2331
"3448","96","HM08.bmp","Control","faces","neutral","negative","paired",12,2397,15,2527,NA,NA,NA,"positive",1,FALSE,2011,"G",2015,TRUE,3121
"3449","96","HM09.bmp","Control","faces","neutral","none","nonpaired",11,1433,12,1568,NA,NA,NA,"positive",2,FALSE,2702,"G",1207,NA,NA
"3450","96","HM12.bmp","Control","faces","neutral","positive","paired",10,2405,11,2909,NA,NA,NA,"positive",1,TRUE,2787,"G",820,TRUE,3669
"3451","96","HM19.bmp","Control","faces","negative","none","nonpaired",4,1891,4,2410,NA,NA,NA,"negative",2,FALSE,3269,"G",1774,NA,NA
"3452","96","HM20.bmp","Control","faces","neutral","positive","paired",10,5423,7,1521,NA,NA,NA,"positive",3,TRUE,3521,"R",873,TRUE,5301
"3453","96","HM21.bmp","Control","faces","neutral","positive","paired",10,2127,14,1295,NA,NA,NA,"positive",3,TRUE,5895,"R",1101,TRUE,2353
"3454","96","HM24.bmp","Control","faces","neutral","none","nonpaired",11,2825,8,1405,NA,NA,NA,"positive",1,FALSE,5581,"G",765,NA,NA
"3455","96","HM25.bmp","Control","faces","neutral","none","nonpaired",11,1462,11,2305,NA,NA,NA,"positive",2,FALSE,3880,"G",914,NA,NA
"3456","96","HM29.bmp","Control","faces","neutral","none","nonpaired",11,4980,11,1700,NA,NA,NA,"positive",1,FALSE,5665,"G",1371,NA,NA
"3457","96","HM30.bmp","Control","faces","neutral","positive","paired",10,1805,10,1750,NA,NA,NA,"positive",1,TRUE,3797,"G",989,TRUE,6153
"3458","96","HM31.bmp","Control","faces","neutral","none","nonpaired",11,2056,10,1556,NA,NA,NA,"positive",1,FALSE,3669,"G",820,NA,NA
"3459","96","HM34.bmp","Control","faces","neutral","positive","paired",10,1488,11,4112,NA,NA,NA,"positive",1,TRUE,3670,"G",916,TRUE,6055
"3460","96","HM35.bmp","Control","faces","neutral","negative","paired",11,8949,8,1454,NA,NA,NA,"positive",1,FALSE,2955,"G",1427,TRUE,3444
"3461","96","HM37.bmp","Control","faces","negative","negative","paired",5,2212,7,1393,NA,NA,NA,"negative",3,TRUE,3459,"R",851,TRUE,2026
"3462","96","HM43.bmp","Control","faces","negative","positive","paired",3,2257,7,1404,NA,NA,NA,"positive",2,TRUE,5432,"K",1329,TRUE,2722
"3463","96","HM46.bmp","Control","faces","neutral","positive","paired",10,5192,11,2473,NA,NA,NA,"positive",1,TRUE,2056,"G",671,TRUE,1876
"3464","96","HM48.bmp","Control","faces","neutral","negative","paired",11,2866,12,1427,NA,NA,NA,"positive",1,FALSE,2052,"G",982,TRUE,2026
"3465","96","HM49.bmp","Control","faces","negative","none","nonpaired",4,2261,4,1249,NA,NA,NA,"negative",2,FALSE,2933,"G",853,NA,NA
"3466","96","HM50.bmp","Control","faces","negative","negative","paired",5,1982,7,1446,NA,NA,NA,"negative",2,TRUE,4655,"G",684,TRUE,1957
"3467","96","HW02.bmp","Control","faces","positive","negative","paired",17,1526,17,1405,NA,NA,NA,"positive",2,FALSE,5607,"G",1906,TRUE,8118
"3468","96","HW03.bmp","Control","faces","positive","negative","paired",17,1847,16,1400,NA,NA,NA,"negative",2,TRUE,2933,"G",2763,TRUE,4191
"3469","96","HW10.bmp","Control","faces","neutral","negative","paired",11,2210,9,1873,NA,NA,NA,"negative",2,TRUE,5853,"G",6411,TRUE,2714
"3470","96","HW13.bmp","Control","faces","neutral","none","nonpaired",10,1842,15,3290,NA,NA,NA,"positive",1,FALSE,1882,"G",1742,NA,NA
"3471","96","HW16.bmp","Control","faces","positive","positive","paired",16,1812,15,2822,NA,NA,NA,"positive",3,TRUE,2913,"R",3002,TRUE,2031
"3472","96","HW17.bmp","Control","faces","neutral","none","nonpaired",10,1869,10,1869,NA,NA,NA,"negative",1,FALSE,2618,"G",1721,NA,NA
"3473","96","HW18.bmp","Control","faces","neutral","negative","paired",11,1625,13,1359,NA,NA,NA,"negative",1,TRUE,4841,"G",839,TRUE,4092
"3474","96","HW23.bmp","Control","faces","positive","positive","paired",16,1770,14,2853,NA,NA,NA,"negative",2,FALSE,3692,"K",1649,TRUE,5836
"3475","96","HW25.bmp","Control","faces","neutral","negative","paired",11,1644,13,1530,NA,NA,NA,"positive",2,FALSE,2109,"G",642,TRUE,5094
"3476","96","HW27.bmp","Control","faces","neutral","positive","paired",9,2096,7,2306,NA,NA,NA,"positive",1,TRUE,1821,"G",609,TRUE,4881
"3477","96","HW28.bmp","Control","faces","positive","positive","paired",16,3573,16,1431,NA,NA,NA,"negative",1,FALSE,5604,"G",2654,TRUE,3903
"3478","96","HW29.bmp","Control","faces","positive","none","nonpaired",16,4499,16,1794,NA,NA,NA,"positive",2,FALSE,3143,"G",1164,NA,NA
"3479","96","HW31.bmp","Control","faces","neutral","positive","paired",9,3206,14,1381,NA,NA,NA,"negative",1,FALSE,6757,"G",1427,TRUE,4345
"3480","96","HW33.bmp","Control","faces","negative","negative","paired",5,1959,5,2073,NA,NA,NA,"negative",3,TRUE,3457,"R",2843,TRUE,6454
"3481","96","HW35.bmp","Control","faces","negative","positive","paired",3,2919,3,1808,NA,NA,NA,"negative",2,FALSE,3312,"K",1317,TRUE,2212
"3482","96","HW36.bmp","Control","faces","positive","negative","paired",17,3139,16,2488,NA,NA,NA,"positive",2,FALSE,2474,"G",763,TRUE,5684
"3483","96","HW40.bmp","Control","faces","positive","none","nonpaired",16,2497,13,1432,NA,NA,NA,"positive",2,FALSE,3967,"G",1058,NA,NA
"3484","96","HW43.bmp","Control","faces","neutral","negative","paired",11,1702,11,2500,NA,NA,NA,"negative",3,TRUE,3334,"R",994,TRUE,6953
"3485","96","HW44.bmp","Control","faces","positive","none","nonpaired",16,1913,16,1546,NA,NA,NA,"positive",2,FALSE,6209,"G",640,NA,NA
"3486","96","HW49.bmp","Control","faces","neutral","negative","paired",11,1942,9,5683,NA,NA,NA,"negative",2,TRUE,7156,"K",2577,TRUE,6878
"3487","97","HM02.bmp","Exclusion","faces","negative","none","nonpaired",3,2131,6,1358,"Attitude","positive",5038,"negative",1,FALSE,1912,"G",681,NA,NA
"3488","97","HM06.bmp","Exclusion","faces","negative","positive","paired",2,1962,5,1547,"Attitude","positive",3450,"negative",1,FALSE,2164,"K",4796,TRUE,5828
"3489","97","HM08.bmp","Exclusion","faces","negative","negative","paired",3,2619,5,1873,"Memory","negative",1722,"negative",1,TRUE,1799,"G",1240,TRUE,4031
"3490","97","HM12.bmp","Exclusion","faces","neutral","negative","paired",10,1577,16,2419,"Memory","positive",2221,"positive",2,FALSE,1379,"G",1479,TRUE,6041
"3491","97","HM15.bmp","Exclusion","faces","negative","negative","paired",3,2402,1,2370,"Memory","negative",1085,"negative",3,TRUE,1440,"R",3859,TRUE,2183
"3492","97","HM19.bmp","Exclusion","faces","neutral","positive","paired",8,2564,8,1466,"Memory","negative",1713,"negative",2,FALSE,2159,"R",1835,TRUE,2557
"3493","97","HM20.bmp","Exclusion","faces","negative","none","nonpaired",2,2168,5,1600,"Attitude","positive",3542,"negative",1,FALSE,2558,"G",786,NA,NA
"3494","97","HM21.bmp","Exclusion","faces","negative","none","nonpaired",2,2179,9,2888,"Attitude","positive",2754,"negative",1,FALSE,1588,"G",790,NA,NA
"3495","97","HM22.bmp","Exclusion","faces","negative","positive","paired",0,1693,0,1305,"Memory","negative",966,"negative",2,FALSE,2133,"K",1392,TRUE,3820
"3496","97","HM24.bmp","Exclusion","faces","neutral","negative","paired",10,2060,8,2140,"Memory","negative",3452,"negative",2,TRUE,2008,"K",953,TRUE,2263
"3497","97","HM26.bmp","Exclusion","faces","neutral","none","nonpaired",9,2231,9,1584,"Attitude","negative",2936,"negative",1,FALSE,2618,"G",758,NA,NA
"3498","97","HM27.bmp","Exclusion","faces","neutral","negative","paired",10,2567,10,2825,"Attitude","negative",4237,"negative",1,TRUE,2809,"K",2416,TRUE,2330
"3499","97","HM30.bmp","Exclusion","faces","neutral","positive","paired",8,2315,5,1984,"Attitude","positive",2442,"negative",1,FALSE,6126,"G",814,TRUE,2089
"3500","97","HM31.bmp","Exclusion","faces","neutral","negative","paired",10,1532,18,1791,"Memory","positive",1663,"positive",3,FALSE,3876,"R",1094,TRUE,2184
"3501","97","HM36.bmp","Exclusion","faces","neutral","none","nonpaired",9,2804,14,1970,"Attitude","negative",2986,"positive",1,FALSE,1761,"G",666,NA,NA
"3502","97","HM37.bmp","Exclusion","faces","neutral","negative","paired",10,2680,8,2275,"Memory","negative",1756,"negative",1,TRUE,2092,"K",740,TRUE,1811
"3503","97","HM40.bmp","Exclusion","faces","neutral","positive","paired",8,3679,14,2249,"Attitude","negative",3784,"positive",1,TRUE,1652,"G",697,FALSE,3013
"3504","97","HM44.bmp","Exclusion","faces","neutral","none","nonpaired",9,3287,9,1745,"Attitude","negative",13576,"negative",1,FALSE,1672,"G",1050,NA,NA
"3505","97","HM48.bmp","Exclusion","faces","negative","positive","paired",1,1839,6,1855,"Attitude","positive",2788,"negative",1,FALSE,1547,"G",1007,TRUE,3772
"3506","97","HM49.bmp","Exclusion","faces","negative","negative","paired",3,2816,0,1759,"Memory","negative",1462,"negative",2,TRUE,2323,"G",1835,TRUE,2049
"3507","97","HW01.bmp","Exclusion","faces","positive","positive","paired",16,2346,12,2274,"Memory","positive",1840,"positive",1,TRUE,2806,"G",887,TRUE,1662
"3508","97","HW04.bmp","Exclusion","faces","positive","positive","paired",16,1922,11,1916,"Memory","positive",4508,"positive",2,TRUE,1923,"K",1262,TRUE,3006
"3509","97","HW05.bmp","Exclusion","faces","positive","none","nonpaired",17,2625,7,2669,"Attitude","positive",3778,"negative",1,FALSE,1756,"G",547,NA,NA
"3510","97","HW06.bmp","Exclusion","faces","neutral","positive","paired",8,3224,4,1621,"Attitude","positive",2680,"negative",1,FALSE,2158,"G",683,TRUE,3472
"3511","97","HW09.bmp","Exclusion","faces","neutral","none","nonpaired",9,4011,3,1644,"Attitude","positive",3439,"negative",1,FALSE,1545,"G",696,NA,NA
"3512","97","HW11.bmp","Exclusion","faces","positive","positive","paired",16,1734,15,1644,"Memory","positive",2805,"positive",1,TRUE,1693,"G",933,TRUE,2705
"3513","97","HW13.bmp","Exclusion","faces","positive","negative","paired",17,1663,13,1663,"Memory","negative",2700,"negative",1,TRUE,1988,"K",891,TRUE,1574
"3514","97","HW14.bmp","Exclusion","faces","neutral","negative","paired",10,2257,6,2381,"Attitude","positive",2501,"negative",1,TRUE,2261,"G",875,TRUE,2157
"3515","97","HW16.bmp","Exclusion","faces","positive","negative","paired",17,2389,7,1935,"Attitude","negative",5616,"negative",3,TRUE,3857,"R",2036,TRUE,2337
"3516","97","HW17.bmp","Exclusion","faces","positive","none","nonpaired",16,1912,17,1604,"Attitude","negative",4939,"positive",1,FALSE,1757,"G",918,NA,NA
"3517","97","HW20.bmp","Exclusion","faces","positive","negative","paired",17,2686,18,1698,"Memory","negative",7117,"negative",1,TRUE,2788,"K",1166,TRUE,1981
"3518","97","HW21.bmp","Exclusion","faces","neutral","positive","paired",8,2523,6,2088,"Attitude","negative",5964,"positive",1,TRUE,2955,"G",2401,TRUE,1439
"3519","97","HW25.bmp","Exclusion","faces","neutral","positive","paired",8,2016,17,1890,"Memory","positive",2994,"positive",3,TRUE,3711,"R",933,TRUE,2537
"3520","97","HW26.bmp","Exclusion","faces","neutral","none","nonpaired",8,2125,8,1544,"Attitude","positive",6225,"positive",1,FALSE,3899,"G",1321,NA,NA
"3521","97","HW28.bmp","Exclusion","faces","neutral","negative","paired",10,2969,8,1232,"Attitude","positive",4623,"negative",3,TRUE,2449,"R",862,TRUE,1509
"3522","97","HW30.bmp","Exclusion","faces","neutral","positive","paired",7,1633,6,1687,"Memory","negative",4860,"negative",1,FALSE,3059,"G",1324,TRUE,1729
"3523","97","HW34.bmp","Exclusion","faces","neutral","none","nonpaired",8,2474,8,1697,"Attitude","negative",4949,"negative",1,FALSE,5581,"G",1011,NA,NA
"3524","97","HW37.bmp","Exclusion","faces","neutral","positive","paired",7,1889,5,2587,"Attitude","positive",6108,"negative",1,FALSE,2680,"G",1101,TRUE,4420
"3525","97","HW39.bmp","Exclusion","faces","positive","none","nonpaired",16,2356,17,1756,"Attitude","negative",2388,"positive",1,FALSE,2071,"G",966,NA,NA
"3526","97","HW40.bmp","Exclusion","faces","neutral","none","nonpaired",8,4695,9,2968,"Attitude","positive",5560,"positive",1,FALSE,2407,"G",950,NA,NA
"3527","97","HW43.bmp","Exclusion","faces","neutral","none","nonpaired",8,1859,7,1416,"Attitude","positive",11166,"negative",1,FALSE,3163,"G",890,NA,NA
"3528","97","HW49.bmp","Exclusion","faces","neutral","negative","paired",9,2226,6,2059,"Attitude","positive",4331,"negative",1,TRUE,2651,"G",758,TRUE,1442
"3529","98","1.png","Control","gogos","neutral","positive","paired",7,4055,6,2827,NA,NA,NA,"negative",1,FALSE,2707,"K",1155,TRUE,2617
"3530","98","100.png","Control","gogos","neutral","negative","paired",10,3683,6,2565,NA,NA,NA,"negative",2,TRUE,1670,"G",919,TRUE,6696
"3531","98","16.png","Control","gogos","negative","none","nonpaired",2,4722,8,2699,NA,NA,NA,"negative",2,FALSE,3056,"G",1251,NA,NA
"3532","98","17.png","Control","gogos","neutral","none","nonpaired",8,3939,8,1934,NA,NA,NA,"positive",1,FALSE,6112,"G",1586,NA,NA
"3533","98","18.png","Control","gogos","neutral","negative","paired",10,2182,11,4186,NA,NA,NA,"positive",1,FALSE,2183,"G",999,FALSE,4439
"3534","98","19.png","Control","gogos","positive","positive","paired",15,2226,15,2318,NA,NA,NA,"positive",3,TRUE,1804,"R",1051,TRUE,4103
"3535","98","2.png","Control","gogos","neutral","negative","paired",10,5082,4,5314,NA,NA,NA,"negative",1,TRUE,3419,"K",3319,TRUE,4204
"3536","98","21.png","Control","gogos","negative","none","nonpaired",2,6526,8,2115,NA,NA,NA,"negative",1,FALSE,1914,"G",777,NA,NA
"3537","98","22.png","Control","gogos","neutral","positive","paired",6,3117,1,2145,NA,NA,NA,"negative",2,FALSE,7248,"K",3708,TRUE,8362
"3538","98","23.png","Control","gogos","neutral","negative","paired",10,5550,10,2709,NA,NA,NA,"negative",2,TRUE,8203,"K",900,TRUE,3955
"3539","98","25.png","Control","gogos","neutral","positive","paired",6,2917,3,2864,NA,NA,NA,"positive",1,TRUE,2724,"R",894,FALSE,7147
"3540","98","26.png","Control","gogos","neutral","none","nonpaired",7,4797,4,2402,NA,NA,NA,"negative",2,FALSE,4630,"G",1066,NA,NA
"3541","98","27.png","Control","gogos","positive","negative","paired",16,2930,15,3225,NA,NA,NA,"positive",2,FALSE,4341,"R",2762,TRUE,11568
"3542","98","29.png","Control","gogos","negative","negative","paired",2,2823,6,2576,NA,NA,NA,"negative",1,TRUE,2252,"G",930,TRUE,5359
"3543","98","3.png","Control","gogos","negative","negative","paired",2,3426,10,2824,NA,NA,NA,"negative",2,TRUE,3669,"R",971,TRUE,2659
"3544","98","30.png","Control","gogos","negative","negative","paired",2,4177,12,1897,NA,NA,NA,"positive",1,FALSE,3904,"G",1037,FALSE,8742
"3545","98","35.png","Control","gogos","negative","positive","paired",1,2704,5,1801,NA,NA,NA,"negative",2,FALSE,1683,"K",1678,FALSE,5871
"3546","98","36.png","Control","gogos","negative","positive","paired",0,2568,5,1894,NA,NA,NA,"negative",1,FALSE,1746,"G",1228,TRUE,6831
"3547","98","38.png","Control","gogos","negative","positive","paired",1,2679,9,1894,NA,NA,NA,"negative",1,FALSE,2354,"G",911,TRUE,11445
"3548","98","41.png","Control","gogos","positive","none","nonpaired",15,4721,13,2771,NA,NA,NA,"negative",1,FALSE,4930,"K",1440,NA,NA
"3549","98","42.png","Control","gogos","neutral","none","nonpaired",7,4507,4,2045,NA,NA,NA,"positive",1,FALSE,5458,"K",1125,NA,NA
"3550","98","44.png","Control","gogos","neutral","positive","paired",6,1948,4,2201,NA,NA,NA,"negative",1,FALSE,5548,"R",775,TRUE,6196
"3551","98","5.png","Control","gogos","positive","none","nonpaired",15,2979,10,2680,NA,NA,NA,"negative",2,FALSE,8823,"G",1022,NA,NA
"3552","98","52.png","Control","gogos","neutral","negative","paired",9,3452,2,2243,NA,NA,NA,"negative",1,TRUE,1878,"G",1554,TRUE,6401
"3553","98","6.png","Control","gogos","neutral","none","nonpaired",8,6103,3,2428,NA,NA,NA,"positive",1,FALSE,3904,"G",1384,NA,NA
"3554","98","60.png","Control","gogos","neutral","positive","paired",5,3505,6,4325,NA,NA,NA,"negative",1,FALSE,3430,"R",914,FALSE,6485
"3555","98","63.png","Control","gogos","neutral","positive","paired",5,4625,0,2168,NA,NA,NA,"negative",3,FALSE,2264,"G",1404,FALSE,7938
"3556","98","64.png","Control","gogos","positive","positive","paired",14,3431,11,3147,NA,NA,NA,"positive",1,TRUE,2679,"K",2244,FALSE,6848
"3557","98","67.png","Control","gogos","neutral","negative","paired",9,2807,8,3837,NA,NA,NA,"positive",1,FALSE,2613,"K",2516,FALSE,5611
"3558","98","72.png","Control","gogos","neutral","none","nonpaired",8,4887,10,1827,NA,NA,NA,"negative",1,FALSE,5632,"G",1407,NA,NA
"3559","98","74.png","Control","gogos","neutral","none","nonpaired",8,3155,4,4276,NA,NA,NA,"negative",2,FALSE,4807,"K",13782,NA,NA
"3560","98","75.png","Control","gogos","positive","negative","paired",16,2681,5,2137,NA,NA,NA,"positive",2,FALSE,5490,"R",877,TRUE,11461
"3561","98","76.png","Control","gogos","positive","none","nonpaired",15,3714,10,2586,NA,NA,NA,"positive",1,FALSE,2584,"G",1684,NA,NA
"3562","98","79.png","Control","gogos","neutral","positive","paired",6,3954,3,2793,NA,NA,NA,"positive",1,TRUE,2472,"K",1141,TRUE,4881
"3563","98","80.png","Control","gogos","neutral","none","nonpaired",8,4872,7,1485,NA,NA,NA,"positive",1,FALSE,3520,"R",1890,NA,NA
"3564","98","82.png","Control","gogos","neutral","none","nonpaired",8,3855,10,3519,NA,NA,NA,"negative",1,FALSE,1699,"G",760,NA,NA
"3565","98","88.png","Control","gogos","neutral","positive","paired",6,3728,3,2445,NA,NA,NA,"positive",2,TRUE,5622,"K",2740,FALSE,6653
"3566","98","91.png","Control","gogos","positive","negative","paired",16,2249,5,5836,NA,NA,NA,"negative",1,TRUE,2983,"G",819,FALSE,2893
"3567","98","92.png","Control","gogos","positive","positive","paired",14,3404,14,2061,NA,NA,NA,"positive",2,TRUE,2280,"R",1130,TRUE,1499
